chapter_id,chapter_name,section_id,section_name,req_id,req_description,level1,level2,level3,cwe,nist
V1,"Arquitetura, Design e Modelagem de Ameaças",V1.6,Arquitetura Criptográfica,V1.6.3,Verifique se todas as chaves e senhas são substituíveis e fazem parte de um processo bem definido para criptografar novamente dados confidenciais.,,✓,✓,320,
V1,"Arquitetura, Design e Modelagem de Ameaças",V1.6,Arquitetura Criptográfica,V1.6.4,"Verifique se a arquitetura trata os segredos do lado do cliente, como chaves simétricas, senhas ou tokens de API, como inseguros e nunca os usa para proteger ou acessar dados confidenciais.",,✓,✓,320,
V1,"Arquitetura, Design e Modelagem de Ameaças",V1.7,"Erros, registro e arquitetura de auditoria",V1.7.1,Verifique se um formato e uma abordagem de log comuns são usados em todo o sistema. ([C9](https://owasp.org/www-project-proactive-controls/#div-numbering)),,✓,✓,1009,
V1,"Arquitetura, Design e Modelagem de Ameaças",V1.7,"Erros, registro e arquitetura de auditoria",V1.7.2,"Verifique se os logs são transmitidos com segurança para um sistema preferencialmente remoto para análise, detecção, alerta e escalonamento. ([C9](https://owasp.org/www-project-proactive-controls/#div-numbering))",,✓,✓,,
V1,"Arquitetura, Design e Modelagem de Ameaças",V1.8,Proteção de Dados e Arquitetura de Privacidade,V1.8.1,Verifique se todos os dados confidenciais são identificados e classificados em níveis de proteção.,,✓,✓,,
V1,"Arquitetura, Design e Modelagem de Ameaças",V1.8,Proteção de Dados e Arquitetura de Privacidade,V1.8.2,"Verifique se todos os níveis de proteção têm um conjunto associado de requisitos de proteção, como requisitos de criptografia, requisitos de integridade, retenção, privacidade e outros requisitos de confidencialidade, e se eles são aplicados na arquitetura.",,✓,✓,,
V1,"Arquitetura, Design e Modelagem de Ameaças",V1.9,Arquitetura de Comunicações,V1.9.1,"Verifique se a aplicação criptografa as comunicações entre os componentes, especialmente quando esses componentes estão em contêineres, sistemas, sites ou provedores de nuvem diferentes. ([C3](https://owasp.org/www-project-proactive-controls/#div-numbering))",,✓,✓,319,
V1,"Arquitetura, Design e Modelagem de Ameaças",V1.9,Arquitetura de Comunicações,V1.9.2,"Verifique se os componentes da aplicação verificam a autenticidade de cada lado num link de comunicação para evitar ataques de pessoa no meio. Por exemplo, os componentes da aplicação devem validar cadeias e certificados TLS.",,✓,✓,295,
V1,"Arquitetura, Design e Modelagem de Ameaças",V1.10,Arquitetura de software malicioso,V1.10.1,"Verifique se um sistema de controle de código-fonte está em uso, com procedimentos para garantir que os check-ins sejam acompanhados de problemas ou tickets de alteração. O sistema de controle de código-fonte deve ter controle de acesso e usuários identificáveis para permitir a rastreabilidade de quaisquer alterações.",,✓,✓,284,
V1,"Arquitetura, Design e Modelagem de Ameaças",V1.11,Arquitetura de lógica de negócios,V1.11.1,Verifique a definição e a documentação de todos os componentes da aplicação em termos de negócios ou funções de segurança que eles fornecem.,,✓,✓,1059,
V1,"Arquitetura, Design e Modelagem de Ameaças",V1.11,Arquitetura de lógica de negócios,V1.11.2,"Verifique se todos os fluxos de lógica de negócios de alto valor, incluindo autenticação, gestão de sessão e controle de acesso, não compartilham estado não sincronizado.",,✓,✓,362,
V1,"Arquitetura, Design e Modelagem de Ameaças",V1.11,Arquitetura de lógica de negócios,V1.11.3,"Verifique se todos os fluxos de lógica de negócios de alto valor, incluindo autenticação, gestão de sessão e controle de acesso, são thread-safe e resistentes a condições de corrida de tempo de verificação e tempo de uso.",,,✓,367,
V1,"Arquitetura, Design e Modelagem de Ameaças",V1.12,Arquitetura segura de upload de arquivos,V1.12.1,"[EXCLUÍDO, DUPLICADO DE 12.4.1]",,,,,
V1,"Arquitetura, Design e Modelagem de Ameaças",V1.12,Arquitetura segura de upload de arquivos,V1.12.2,"Verifique se os arquivos carregados pelo usuário - se necessário para serem exibidos ou baixados da aplicação - são servidos por downloads de fluxo de octetos ou de um domínio não relacionado, como um depósito de armazenamento de arquivos em nuvem. Implemente uma Política de Segurança de Conteúdo (CSP) adequada para reduzir o risco de vetores XSS ou outros ataques do arquivo carregado.",,✓,✓,646,
V1,"Arquitetura, Design e Modelagem de Ameaças",V1.14,Arquitetura de configuração,V1.14.1,"Verifique a segregação de componentes de diferentes níveis de confiança por meio de controles de segurança bem definidos, regras de firewall, gateways de API, proxies reversos, grupos de segurança baseados em nuvem ou mecanismos semelhantes.",,✓,✓,923,
V1,"Arquitetura, Design e Modelagem de Ameaças",V1.14,Arquitetura de configuração,V1.14.2,"Verifique se as assinaturas binárias, conexões confiáveis e endpoints verificados são usados para implantar binários em dispositivos remotos.",,✓,✓,494,
V1,"Arquitetura, Design e Modelagem de Ameaças",V1.14,Arquitetura de configuração,V1.14.3,Verifique se o pipeline de construção avisa sobre componentes desatualizados ou inseguros e toma as ações apropriadas.,,✓,✓,1104,
V1,"Arquitetura, Design e Modelagem de Ameaças",V1.14,Arquitetura de configuração,V1.14.4,"Verifique se o pipeline de construção contém uma etapa de construção para construir e verificar automaticamente a implantação segura da aplicação, especialmente se a infraestrutura da aplicação for definida por software, como scripts de construção do ambiente de nuvem.",,✓,✓,,
V1,"Arquitetura, Design e Modelagem de Ameaças",V1.14,Arquitetura de configuração,V1.14.5,"Verifique se as implantações de aplicações são adequadamente protegidas, conteinerizadas e/ou isoladas no nível da rede para atrasar e impedir que invasores ataquem outras aplicações, especialmente quando estiverem executando ações confidenciais ou perigosas, como desserialização. ([C5](https://owasp.org/www-project-proactive-controls/#div-numbering))",,✓,✓,265,
V1,"Arquitetura, Design e Modelagem de Ameaças",V1.14,Arquitetura de configuração,V1.14.6,"Verifique se a aplicação não usa tecnologias não suportadas, inseguras ou obsoletas do lado do cliente, como plug-ins NSAPI, Flash, Shockwave, ActiveX, Silverlight, NACL ou miniaplicações Java do lado do cliente.",,✓,✓,477,
V2,Autenticação,V2.1,Segurança de senha,V2.1.1,Verifique se as senhas definidas pelo usuário têm pelo menos 12 caracteres (após a combinação de vários espaços). ([C6](https://owasp.org/www-project-proactive-controls/#div-numbering)),✓,✓,✓,521,5.1.1.2
V2,Autenticação,V2.1,Segurança de senha,V2.1.2,Verifique se senhas com pelo menos 64 caracteres são permitidas e se senhas com mais de 128 caracteres são negadas. ([C6](https://owasp.org/www-project-proactive-controls/#div-numbering)),✓,✓,✓,521,5.1.1.2
V2,Autenticação,V2.1,Segurança de senha,V2.1.3,"Verifique se o truncamento de senha não é executado. No entanto, vários espaços consecutivos podem ser substituídos por um único espaço. ([C6](https://owasp.org/www-project-proactive-controls/#div-numbering))",✓,✓,✓,521,5.1.1.2
V2,Autenticação,V2.1,Segurança de senha,V2.1.4,"Verifique se qualquer caractere Unicode imprimível, incluindo caracteres neutros de idioma, como espaços e Emojis, são permitidos em senhas.",✓,✓,✓,521,5.1.1.2
V2,Autenticação,V2.1,Segurança de senha,V2.1.5,Verifique se os usuários podem alterar suas senhas.,✓,✓,✓,620,5.1.1.2
V2,Autenticação,V2.1,Segurança de senha,V2.1.6,Verifique se a funcionalidade de alteração de senha requer a senha atual e nova do usuário.,✓,✓,✓,620,5.1.1.2
V2,Autenticação,V2.1,Segurança de senha,V2.1.7,"Verifique se as senhas enviadas durante o registro da conta, login e alteração de senha são verificadas em relação a um conjunto de senhas violadas localmente (como as 1.000 ou 10.000 senhas mais comuns que correspondem à política de senha do sistema) ou usando uma API externa. Se estiver usando uma API, uma prova de conhecimento zero ou outro mecanismo deve ser usado para garantir que a senha de texto simples não seja enviada ou usada na verificação do status de violação da senha. Se a senha for violada, a aplicação deve exigir que o usuário defina uma nova senha não violada. ([C6](https://owasp.org/www-project-proactive-controls/#div-numbering))",✓,✓,✓,521,5.1.1.2
V2,Autenticação,V2.1,Segurança de senha,V2.1.8,Verifique se um medidor de força da senha é fornecido para ajudar os usuários a definir uma senha mais forte.,✓,✓,✓,521,5.1.1.2
V2,Autenticação,V2.1,Segurança de senha,V2.1.9,"Verifique se não há regras de composição de senha limitando o tipo de caracteres permitidos. Não deve haver nenhum requisito para letras maiúsculas ou minúsculas, números ou caracteres especiais. ([C6](https://owasp.org/www-project-proactive-controls/#div-numbering))",✓,✓,✓,521,5.1.1.2
V2,Autenticação,V2.1,Segurança de senha,V2.1.10,Verifique se não há rotação periódica de credenciais ou requisitos de histórico de senha.,✓,✓,✓,263,5.1.1.2
V2,Autenticação,V2.1,Segurança de senha,V2.1.11,"Verifique se a funcionalidade ""colar"", auxiliares de senha do navegador e gerenciadores de senha externos são permitidos.",✓,✓,✓,521,5.1.1.2
V2,Autenticação,V2.1,Segurança de senha,V2.1.12,Verifique se o usuário pode optar por visualizar temporariamente toda a senha mascarada ou visualizar temporariamente o último caractere digitado da senha em plataformas que não possuem essa funcionalidade integrada.,✓,✓,✓,521,5.1.1.2
V2,Autenticação,V2.2,Segurança geral do autenticador,V2.2.1,"Verifique se os controles antiautomação são eficazes na mitigação de testes de credenciais violadas, força bruta e ataques de bloqueio de conta. Esses controles incluem o bloqueio das senhas violadas mais comuns, bloqueios suaves, limitação de taxa, CAPTCHA, atrasos cada vez maiores entre tentativas, restrições de endereço IP ou restrições baseadas em risco, como localização, primeiro login num dispositivo, tentativas recentes de desbloquear a conta, ou similar. Verifique se não é possível mais de 100 tentativas com falha por hora numa única conta.",✓,✓,✓,307,5.2.2 / 5.1.1.2 / 5.1.4.2 / 5.1.5.2
V2,Autenticação,V2.2,Segurança geral do autenticador,V2.2.2,"Verifique se o uso de autenticadores fracos (como SMS e e-mail) é limitado a verificação secundária e aprovação de transações e não como substituto para métodos de autenticação mais seguros. Verifique se métodos mais fortes são oferecidos antes de métodos fracos, se os usuários estão cientes dos riscos ou se as medidas adequadas estão em vigor para limitar os riscos de comprometimento da conta.",✓,✓,✓,304,5.2.10
V2,Autenticação,V2.2,Segurança geral do autenticador,V2.2.3,"Verifique se as notificações seguras são enviadas aos usuários após atualizações nos detalhes de autenticação, como redefinições de credenciais, alterações de e-mail ou endereço, login de locais desconhecidos ou arriscados. O uso de notificações push - em vez de SMS ou e-mail - é preferível, mas na ausência de notificações push, SMS ou e-mail é aceitável, desde que nenhuma informação confidencial seja divulgada na notificação.",✓,✓,✓,620,
V2,Autenticação,V2.2,Segurança geral do autenticador,V2.2.4,"Verifique a resistência à representação contra phishing, como o uso de autenticação multifator, dispositivos criptográficos com intenção (como chaves conectadas com um push para autenticar) ou em níveis AAL mais altos, certificados do lado do cliente.",,,✓,308,5.2.5
V2,Autenticação,V2.2,Segurança geral do autenticador,V2.2.5,"Verifique se onde um Provedor de Serviços de Credenciais (CSP) e a aplicação que verifica a autenticação estão separados, o TLS mutuamente autenticado está em vigor entre os dois pontos de extremidade.",,,✓,319,5.2.6
V2,Autenticação,V2.2,Segurança geral do autenticador,V2.2.6,"Verifique a resistência à reprodução por meio do uso obrigatório de dispositivos de senhas descartáveis (OTP), autenticadores criptográficos ou códigos de pesquisa.",,,✓,308,5.2.8
V2,Autenticação,V2.2,Segurança geral do autenticador,V2.2.7,"Verifique a intenção de autenticação exigindo a input de um token OTP ou ação iniciada pelo usuário, como pressionar um botão numa chave de hardware FIDO.",,,✓,308,5.2.9
V2,Autenticação,V2.3,Ciclo de vida do autenticador,V2.3.1,"Verifique se as senhas iniciais ou os códigos de ativação gerados pelo sistema DEVEM ser gerados aleatoriamente de forma segura, DEVEM ter pelo menos 6 caracteres e PODEM conter letras e números e expiram após um curto período de tempo. Esses segredos iniciais não devem ser permitidos para se tornar a senha de longo prazo.",✓,✓,✓,330,5.1.1.2 / A.3
V2,Autenticação,V2.3,Ciclo de vida do autenticador,V2.3.2,"Verifique se há suporte para inscrição e uso de dispositivos de autenticação fornecidos pelo usuário, como tokens U2F ou FIDO.",,✓,✓,308,6.1.3
V2,Autenticação,V2.3,Ciclo de vida do autenticador,V2.3.3,Verifique se as instruções de renovação são enviadas com tempo suficiente para renovar os autenticadores com limite de tempo.,,✓,✓,287,6.1.4
V2,Autenticação,V2.4,Armazenamento de credenciais,V2.4.1,"Verifique se as senhas são armazenadas de forma resistente a ataques off-line. As senhas DEVEM ser salted e hash usando uma derivação de chave unidirecional aprovada ou função de hashing de senha. As funções de derivação de chave e hash de senha usam uma senha, um sal e um fator de custo como inputs ao gerar um hash de senha. ([C6](https://owasp.org/www-project-proactive-controls/#div-numbering))",,✓,✓,916,5.1.1.2
V2,Autenticação,V2.4,Armazenamento de credenciais,V2.4.2,"Verifique se o sal tem pelo menos 32 bits de comprimento e é escolhido arbitrariamente para minimizar as colisões de valor de sal entre os hashes armazenados. Para cada credencial, um valor salt único e o hash resultante DEVEM ser armazenados. ([C6](https://owasp.org/www-project-proactive-controls/#div-numbering))",,✓,✓,916,5.1.1.2
V2,Autenticação,V2.4,Armazenamento de credenciais,V2.4.3,"Verifique se PBKDF2 é usado, a contagem de iteração DEVE ser tão grande quanto o desempenho do servidor de verificação permitir, normalmente pelo menos 100.000 iterações. ([C6](https://owasp.org/www-project-proactive-controls/#div-numbering))",,✓,✓,916,5.1.1.2
V2,Autenticação,V2.4,Armazenamento de credenciais,V2.4.4,"Verifique se o bcrypt é usado, o fator de trabalho DEVE ser tão grande quanto o desempenho do servidor de verificação permitir, com um mínimo de 10. ([C6](https://owasp.org/www-project-proactive-controls/#div-numbering))",,✓,✓,916,5.1.1.2
V2,Autenticação,V2.4,Armazenamento de credenciais,V2.4.5,"Verifique se uma iteração adicional de uma função de derivação de chave é executada, usando um valor salt que é secreto e conhecido apenas pelo verificador. Gere o valor salt usando um gerador de bit aleatório aprovado [SP 800-90Ar1] e forneça pelo menos a segurança mínima especificada na última revisão do SP 800-131A. O valor salt secreto DEVERÁ ser armazenado separadamente das senhas com hash (por exemplo, num dispositivo especializado como um módulo de segurança de hardware).",,✓,✓,916,5.1.1.2
V2,Autenticação,V2.5,Recuperação de credenciais,V2.5.1,Verifique se um segredo inicial de ativação ou recuperação gerado pelo sistema não é enviado em texto não criptografado ao usuário. ([C6](https://owasp.org/www-project-proactive-controls/#div-numbering)),✓,✓,✓,640,5.1.1.2
V2,Autenticação,V2.5,Recuperação de credenciais,V2.5.2,"Verifique se dicas de senha ou autenticação baseada em conhecimento (as chamadas ""perguntas secretas"") não estão presentes.",✓,✓,✓,640,5.1.1.2
V2,Autenticação,V2.5,Recuperação de credenciais,V2.5.3,Verifique se a recuperação da credencial de senha não revela a senha atual de forma alguma. ([C6](https://owasp.org/www-project-proactive-controls/#div-numbering)),✓,✓,✓,640,5.1.1.2
V2,Autenticação,V2.5,Recuperação de credenciais,V2.5.4,"Verifique se contas compartilhadas ou padrão não estão presentes (por exemplo, ""root"", ""admin"" ou ""sa"").",✓,✓,✓,16,5.1.1.2 / A.3
V2,Autenticação,V2.5,Recuperação de credenciais,V2.5.5,"Verifique se um fator de autenticação é alterado ou substituído, o usuário é notificado sobre esse evento.",✓,✓,✓,304,6.1.2.3
V2,Autenticação,V2.5,Recuperação de credenciais,V2.5.6,"Verifique a senha esquecida e outros caminhos de recuperação usam um mecanismo de recuperação seguro, como OTP baseado em tempo (TOTP) ou outro token flexível, push móvel ou outro mecanismo de recuperação offline. ([C6](https://owasp.org/www-project-proactive-controls/#div-numbering))",✓,✓,✓,640,5.1.1.2
V2,Autenticação,V2.5,Recuperação de credenciais,V2.5.7,"Verifique se os fatores de autenticação OTP ou multifator são perdidos, se a prova de identidade é realizada no mesmo nível que durante o registro.",,✓,✓,308,6.1.2.3
V2,Autenticação,V2.6,Verificador secreto de pesquisa,V2.6.1,Verifique se os segredos de pesquisa podem ser usados apenas uma vez.,,✓,✓,308,5.1.2.2
V2,Autenticação,V2.6,Verificador secreto de pesquisa,V2.6.2,"Verifique se os segredos de pesquisa têm aleatoriedade suficiente (112 bits de entropia) ou, se tiverem menos de 112 bits de entropia, salteados com um sal exclusivo e aleatório de 32 bits e hash com um hash unidirecional aprovado.",,✓,✓,330,5.1.2.2
V2,Autenticação,V2.6,Verificador secreto de pesquisa,V2.6.3,"Verifique se os segredos de pesquisa são resistentes a ataques offline, como valores previsíveis.",,✓,✓,310,5.1.2.2
V2,Autenticação,V2.7,Verificador fora de banda,V2.7.1,"Verifique se os autenticadores de texto não criptografado fora da banda (NIST ""restrito""), como SMS ou PSTN, não são oferecidos por padrão e alternativas mais fortes, como notificações por push, são oferecidas primeiro.",✓,✓,✓,287,5.1.3.2
V2,Autenticação,V2.7,Verificador fora de banda,V2.7.2,"Verifique se o verificador fora de banda expira solicitações, códigos ou tokens de autenticação fora de banda após 10 minutos.",✓,✓,✓,287,5.1.3.2
V2,Autenticação,V2.7,Verificador fora de banda,V2.7.3,"Verifique se as solicitações, códigos ou tokens de autenticação do verificador fora de banda podem ser usados apenas uma vez e apenas para a solicitação de autenticação original.",✓,✓,✓,287,5.1.3.2
V2,Autenticação,V2.7,Verificador fora de banda,V2.7.4,Verifique se o autenticador e o verificador fora da banda se comunicam por um canal independente seguro.,✓,✓,✓,523,5.1.3.2
V2,Autenticação,V2.7,Verificador fora de banda,V2.7.5,Verifique se o verificador fora da banda retém apenas uma versão com hash do código de autenticação.,,✓,✓,256,5.1.3.2
V2,Autenticação,V2.7,Verificador fora de banda,V2.7.6,"Verifique se o código de autenticação inicial é gerado por um gerador de número aleatório seguro, contendo pelo menos 20 bits de entropia (normalmente, um número aleatório de seis dígitos é suficiente).",,✓,✓,310,5.1.3.2
V2,Autenticação,V2.8,Verificador Único,V2.8.1,Verifique se os OTPs baseados em tempo têm um tempo de vida definido antes de expirar.,✓,✓,✓,613,5.1.4.2 / 5.1.5.2
V2,Autenticação,V2.8,Verificador Único,V2.8.2,"Verifique se as chaves simétricas usadas para verificar os OTPs enviados são altamente protegidas, por exemplo, usando um módulo de segurança de hardware ou armazenamento de chave baseado em sistema operacional seguro.",,✓,✓,320,5.1.4.2 / 5.1.5.2
V2,Autenticação,V2.8,Verificador Único,V2.8.3,"Verifique se algoritmos criptográficos aprovados são usados na geração, propagação e verificação de OTPs.",,✓,✓,326,5.1.4.2 / 5.1.5.2
V2,Autenticação,V2.8,Verificador Único,V2.8.4,Verifique se o OTP baseado em tempo pode ser usado apenas uma vez no período de validade.,,✓,✓,287,5.1.4.2 / 5.1.5.2
V2,Autenticação,V2.8,Verificador Único,V2.8.5,"Verifique se um token OTP multifator baseado em tempo é reutilizado durante o período de validade, ele é registrado e rejeitado com notificações seguras sendo enviadas ao proprietário do dispositivo.",,✓,✓,287,5.1.5.2
V2,Autenticação,V2.8,Verificador Único,V2.8.6,"Verifique se o gerador OTP físico de fator único pode ser revogado em caso de roubo ou outra perda. Assegure-se de que a revogação entre em vigor imediatamente nas sessões de login, independentemente do local.",,✓,✓,613,5.2.1
V2,Autenticação,V2.8,Verificador Único,V2.8.7,Verifique se os autenticadores biométricos estão limitados ao uso apenas como fatores secundários em conjunto com algo que você possui e algo que você conhece.,,o,✓,308,5.2.3
V2,Autenticação,V2.9,Verificador Criptográfico,V2.9.1,"Verifique se as chaves criptográficas usadas na verificação são armazenadas com segurança e protegidas contra divulgação, como o uso de um Módulo de plataforma confiável (TPM) ou Módulo de segurança de hardware (HSM) ou um serviço de sistema operacional que pode usar esse armazenamento seguro.",,✓,✓,320,5.1.7.2
V2,Autenticação,V2.9,Verificador Criptográfico,V2.9.2,Verifique se o nonce de desafio tem pelo menos 64 bits de comprimento e é estatisticamente exclusivo ou exclusivo durante a vida útil do dispositivo criptográfico.,,✓,✓,330,5.1.7.2
V2,Autenticação,V2.9,Verificador Criptográfico,V2.9.3,"Verifique se os algoritmos criptográficos aprovados são usados na geração, propagação e verificação.",,✓,✓,327,5.1.7.2
V2,Autenticação,V2.10,Autenticação de Serviço,V2.10.1,"Verifique se os segredos intra-serviço não dependem de credenciais imutáveis, como senhas, chaves de API ou contas compartilhadas com acesso privilegiado.",,SO assistido,HSM,287,5.1.1.1
V2,Autenticação,V2.10,Autenticação de Serviço,V2.10.2,"Verifique se as senhas são necessárias para autenticação de serviço, a conta de serviço usada não é uma credencial padrão. (por exemplo, root/root ou admin/admin são padrão em alguns serviços durante a instalação).",,SO assistido,HSM,255,5.1.1.1
V2,Autenticação,V2.10,Autenticação de Serviço,V2.10.3,"Verifique se as senhas são armazenadas com proteção suficiente para evitar ataques de recuperação offline, incluindo acesso ao sistema local.",,SO assistido,HSM,522,5.1.1.1
V2,Autenticação,V2.10,Autenticação de Serviço,V2.10.4,"Verifique se senhas, integrações com bancos de dados e sistemas de terceiros, sementes e segredos internos e chaves de API são gerenciados com segurança e não incluídos no código-fonte ou armazenados em repositórios de código-fonte. Esse armazenamento DEVE resistir a ataques offline. O uso de um armazenamento de chave de software seguro (L1), TPM de hardware ou um HSM (L3) é recomendado para armazenamento de senha.",,SO assistido,HSM,798,
V3,Gestão de sessão,V3.1,Fundamentos de Segurança de Gestão de Sessão,V3.1.1,Verifique se a aplicação nunca revela tokens de sessão em parâmetros de URL.,✓,✓,✓,598,
V3,Gestão de sessão,V3.2,Ligação de Sessão,V3.2.1,Verifique se a aplicação gera um novo token de sessão na autenticação do usuário. ([C6](https://owasp.org/www-project-proactive-controls/#div-numbering)),✓,✓,✓,384,7.1
V3,Gestão de sessão,V3.2,Ligação de Sessão,V3.2.2,Verifique se os tokens de sessão possuem pelo menos 64 bits de entropia. ([C6](https://owasp.org/www-project-proactive-controls/#div-numbering)),✓,✓,✓,331,7.1
V3,Gestão de sessão,V3.2,Ligação de Sessão,V3.2.3,"Verifique se a aplicação armazena apenas tokens de sessão no navegador usando métodos seguros, como cookies devidamente protegidos (consulte a seção 3.4) ou armazenamento de sessão HTML 5.",✓,✓,✓,539,7.1
